realvd,sortby,direct,day,time,speed,accu,jam_percent,congest
VSQYA00,2.0,2,6,21,43.47,3.73,0.5366,0.0
VSQYA00,2.0,2,6,22,43.48,2.9,0.561,0.0
VSQYA00,2.0,2,6,23,45.3,1.95,0.439,0.0
VSQYA00,2.0,2,0,0,47.85,1.05,0.4146,0.0
VSQYA00,2.0,2,0,1,49.99,0.98,0.3659,0.0
VSQYA00,2.0,2,0,2,46.75,0.87,0.3659,0.0
VSQYA00,2.0,2,0,3,38.33,1.02,0.3415,0.0
VSQYA00,2.0,2,0,4,44.63,0.32,0.2439,0.0
VSQYA00,2.0,2,0,5,45.31,0.17,0.2683,0.0
VSQYA00,2.0,2,0,6,47.98,0.68,0.2683,0.0
VSQYA00,2.0,2,0,7,45.25,2.23,0.439,0.0
VSQYA00,2.0,2,0,8,43.46,2.17,0.7073,0.0
VSQYA00,2.0,2,0,9,41.57,2.82,0.7073,0.0
VSQYA00,2.0,2,0,10,41.84,6.9,0.6585,0.0
VSQYA00,2.0,2,0,11,36.01,8.07,0.6829,0.0559
VSQYA00,2.0,2,0,12,49.75,4.05,0.6341,0.0
VSQYA00,2.0,2,0,13,43.45,11.93,0.5854,0.0
VSQYA00,2.0,2,0,14,45.23,14.44,0.5854,0.0
VSQYA00,2.0,2,0,15,43.26,11.27,0.561,0.0
VSQYA00,2.0,2,0,16,45.280003,9.97,0.5854,0.0
VSQYA00,2.0,2,0,17,44.69,5.58,0.6341,0.0
VSQYA00,2.0,2,0,18,46.49,7.8,0.5854,0.0
VSQYA00,2.0,2,0,19,47.89,7.12,0.6585,0.0
VSQYA00,2.0,2,0,20,45.67,7.15,0.561,0.0
VSQYA00,2.0,2,0,21,48.72,6.13,0.5122,0.0
VSQYA00,2.0,2,0,22,49.09,4.55,0.3659,0.0
VSQYA00,2.0,2,0,23,48.49,1.87,0.3415,0.0
VSQYA00,2.0,2,1,0,46.27,1.2,0.2927,0.0
VSQYA00,2.0,2,1,1,52.95,0.83,0.1707,0.0
VSQYA00,2.0,2,1,2,48.8,0.57,0.0976,0.0
VSQYA00,2.0,2,1,3,51.51,0.47,0.1463,0.0
VSQYA00,2.0,2,1,4,49.049995,0.27,0.0732,0.0
VSQYA00,2.0,2,1,5,45.06,0.17,0.0244,0.0
VSQYA00,2.0,2,1,6,46.470005,0.5,0.0488,0.0
VSQYA00,2.0,2,1,7,44.69,1.62,0.3171,0.0
VSQYA00,2.0,2,1,8,41.85,1.8,0.6098,0.0
VSQYA00,2.0,2,1,9,40.3,6.67,0.6829,0.0
VSQYA00,2.0,2,1,10,39.51,5.97,0.6585,0.0
VSQYA00,2.0,2,1,11,39.07,7.87,0.6098,0.0
VSQYA00,2.0,2,1,12,37.94,16.03,0.6098,0.0
VSQYA00,2.0,2,1,13,41.97,9.43,0.5854,0.0
VSQYA00,2.0,2,1,14,44.39,4.97,0.5854,0.0
VSQYA00,2.0,2,1,15,47.54,3.17,0.5854,0.0
VSQYA00,2.0,2,1,16,44.66,4.17,0.561,0.0
VSQYA00,2.0,2,1,17,47.74,3.48,0.6341,0.0
VSQYA00,2.0,2,1,18,45.35,3.75,0.6829,0.0
VSQYA00,2.0,2,1,19,46.429996,4.05,0.7805,0.0
VSQYA00,2.0,2,1,20,46.54,4.52,0.6341,0.0
VSQYA00,2.0,2,1,21,44.12,4.03,0.5122,0.0
VSQYA00,2.0,2,1,22,45.95,2.65,0.4634,0.0
VSQYA00,2.0,2,1,23,44.17,1.35,0.439,0.0
VSQYA00,2.0,2,2,0,46.380005,1.02,0.3415,0.0
VSQYA00,2.0,2,2,1,50.87,0.5,0.2195,0.0
VSQYA00,2.0,2,2,2,55.73,0.33,0.1951,0.0
VSQYA00,2.0,2,2,3,47.04,0.35,0.0488,0.0
VSQYA00,2.0,2,2,4,43.68,0.28,0.0732,0.0
VSQYA00,2.0,2,2,5,44.33,0.2,0.0976,0.0
VSQYA00,2.0,2,2,6,42.5,0.58,0.122,0.0
VSQYA00,2.0,2,2,7,49.41,1.2,0.439,0.0
VSQYA00,2.0,2,2,8,37.163611,12.0258333333,0.6829,0.0648
VSQYA00,2.0,2,2,9,36.0166666667,14.2761111111,0.7805,0.1111
VSQYA00,2.0,2,2,10,37.57,10.88,0.5366,0.0
VSQYA00,2.0,2,2,11,37.56,6.37,0.5366,0.0
VSQYA00,2.0,2,2,12,36.22,5.65,0.561,0.0294
VSQYA00,2.0,2,2,13,36.42,7.6,0.5854,0.0423
VSQYA00,2.0,2,2,14,41.45,14.38,0.561,0.0
VSQYA00,2.0,2,2,15,47.07,4.17,0.5854,0.0
VSQYA00,2.0,2,2,16,42.63,4.37,0.5854,0.0
VSQYA00,2.0,2,2,17,37.86,7.75,0.6341,0.0
VSQYA00,2.0,2,2,18,38.629997,6.5,0.7317,0.0
VSQYA00,2.0,2,2,19,41.73,6.7,0.7073,0.0
VSQYA00,2.0,2,2,20,39.32,3.83,0.5854,0.0
VSQYA00,2.0,2,2,21,40.68,3.57,0.5122,0.0
VSQYA00,2.0,2,2,22,45.11,2.42,0.4634,0.0
VSQYA00,2.0,2,2,23,48.52,1.38,0.2927,0.0
VSQYA00,2.0,2,3,0,53.52,0.93,0.2195,0.0
VSQYA00,2.0,2,3,1,52.63,0.68,0.1951,0.0
VSQYA00,2.0,2,3,2,49.72,0.55,0.122,0.0
VSQYA00,2.0,2,3,3,52.78,0.27,0.0976,0.0
VSQYA00,2.0,2,3,4,51.77,0.52,0.0732,0.0
VSQYA00,2.0,2,3,5,41.139996,0.2,0.122,0.0
VSQYA00,2.0,2,3,6,41.13,0.73,0.0976,0.0
VSQYA00,2.0,2,3,7,45.260002,2.32,0.3659,0.0
VSQYA00,2.0,2,3,8,46.13,4.95,0.6098,0.0
VSQYA00,2.0,2,3,9,40.55,7.17,0.7317,0.0
VSQYA00,2.0,2,3,10,37.240005,6.43,0.6585,0.013
VSQYA00,2.0,2,3,11,38.11,4.62,0.5854,0.0
VSQYA00,2.0,2,3,12,39.89,3.64,0.6341,0.0
VSQYA00,2.0,2,3,13,45.45,8.27,0.5854,0.0
VSQYA00,2.0,2,3,14,45.24,7.85,0.5854,0.0
VSQYA00,2.0,2,3,15,41.87,4.55,0.6098,0.0
VSQYA00,2.0,2,3,16,40.28,9.02,0.6098,0.0
VSQYA00,2.0,2,3,17,43.57,6.65,0.5854,0.0
VSQYA00,2.0,2,3,18,42.24,6.2,0.6585,0.0
VSQYA00,2.0,2,3,19,43.729996,6.1,0.6829,0.0
VSQYA00,2.0,2,3,20,41.37,5.63,0.6098,0.0
VSQYA00,2.0,2,3,21,35.97,7.52,0.5854,0.0519
VSQYA00,2.0,2,3,22,44.41,3.23,0.4878,0.0
VSQYA00,2.0,2,3,23,49.24,1.53,0.3659,0.0
VQ6WK40,3.0,4,4,0,54.675503,2.155,0.0,0.0
VQ6WK40,3.0,4,4,1,52.869915,1.565,0.0,0.0
VQ6WK40,3.0,4,4,2,60.424603,0.855,0.0,0.0
VQ6WK40,3.0,4,4,3,59.052185,0.595,0.0,0.0
VQ6WK40,3.0,4,4,4,58.81235,0.6,0.0,0.0
VQ6WK40,3.0,4,4,5,53.99121,0.605,0.0,0.0
VQ6WK40,3.0,4,4,6,48.69565,1.7549999,0.0,0.0
VQ6WK40,3.0,4,4,7,48.92414,4.86,0.0,0.0
VQ6WK40,3.0,4,4,8,29.513803,16.515,0.439,0.8262
VQ6WK40,3.0,4,4,9,31.119013,16.325,0.5366,0.7728
VQ6WK40,3.0,4,4,10,35.827698,12.88,0.6098,0.5075
VQ6WK40,3.0,4,4,11,42.49986,9.505,0.0488,0.1884
VQ6WK40,3.0,4,4,12,42.480457,8.855,0.0244,0.1644
VQ6WK40,3.0,4,4,13,44.467354,7.955,0.0,0.0
VQ6WK40,3.0,4,4,14,41.864594,8.7,0.0,0.1763
VQ6WK40,3.0,4,4,15,38.44764,10.605,0.0732,0.3464
VQ6WK40,3.0,4,4,16,43.232452,8.535,0.0732,0.0
VQ6WK40,3.0,4,4,17,37.39547,10.71,0.1463,0.3806
VQ6WK40,3.0,4,4,18,36.264744,12.295,0.6098,0.4729
VQ6WK40,3.0,4,4,19,35.53892,12.495,0.7317,0.5013
VQ6WK40,3.0,4,4,20,39.431408,9.2,0.6098,0.2652
VQ6WK40,3.0,4,4,21,42.539253,7.28,0.0488,0.1034
VQ6WK40,3.0,4,4,22,46.793686,5.88,0.0,0.0
VQ6WK40,3.0,4,4,23,46.50828,5.53,0.0,0.0
VQ6WK40,3.0,4,5,0,52.005165,2.6299999,0.0,0.0
VQ6WK40,3.0,4,5,1,54.584137,2.1100001,0.0,0.0
VQ6WK40,3.0,4,5,2,57.184036,1.225,0.0,0.0
VQ6WK40,3.0,4,5,3,59.239086,0.83,0.0,0.0
VQ6WK40,3.0,4,5,4,57.6742923784,0.675,0.0,0.0
VQ6WK40,3.0,4,5,5,54.389374,0.845,0.0,0.0
VQ6WK40,3.0,4,5,6,53.255577,1.5550001,0.0,0.0
VQ6WK40,3.0,4,5,7,50.290733,3.02,0.0,0.0
VQ6WK40,3.0,4,5,8,48.430046,5.08,0.0,0.0
VQ6WK40,3.0,4,5,9,45.135292,6.835,0.0244,0.0
VQ6WK40,3.0,4,5,10,43.543716,8.16,0.0244,0.0
VQ6WK40,3.0,4,5,11,43.473804,8.6,0.0244,0.0
VQ6WK40,3.0,4,5,12,44.18741,7.665,0.0,0.0
VQ6WK40,3.0,4,5,13,45.474316,6.72,0.0,0.0
VQ6WK40,3.0,4,5,14,44.27049,7.17,0.0,0.0
VQ6WK40,3.0,4,5,15,43.75761,7.77,0.0,0.0
VQ6WK40,3.0,4,5,16,44.3366,7.265,0.0,0.0
VQ6WK40,3.0,4,5,17,45.926178,6.815,0.0,0.0
VQ6WK40,3.0,4,5,18,43.846386,7.78,0.0732,0.0
VQ6WK40,3.0,4,5,19,43.75132,7.04,0.0732,0.0
VQ6WK40,3.0,4,5,20,43.547832,6.29,0.0,0.0
VQ6WK40,3.0,4,5,21,44.813686,5.44,0.0,0.0
VQ6WK40,3.0,4,5,22,43.94203,6.0,0.0,0.0
VQ6WK40,3.0,4,5,23,45.48705,5.165,0.0488,0.0
VQ6WK40,3.0,4,6,0,49.483997,2.975,0.0,0.0
VQ6WK40,3.0,4,6,1,50.675766,1.71,0.0,0.0
VQ6WK40,3.0,4,6,2,60.890835,1.015,0.0,0.0
VQ6WK40,3.0,4,6,3,59.04212,0.685,0.0,0.0
VQ6WK40,3.0,4,6,4,59.510002,0.65500003,0.0,0.0
VQ6WK40,3.0,4,6,5,56.81162,0.595,0.0,0.0
VQ6WK40,3.0,4,6,6,51.058857,1.1949999,0.0,0.0
VQ6WK40,3.0,4,6,7,51.304924,2.245,0.0,0.0
VQ6WK40,3.0,4,6,8,49.02178,3.98,0.0,0.0
VQ6WK40,3.0,4,6,9,49.47078,4.1800003,0.0,0.0
VQ6WK40,3.0,4,6,10,47.866783,5.865,0.0244,0.0
VQ6WK40,3.0,4,6,11,46.705437,6.2,0.0,0.0
VQ6WK40,3.0,4,6,12,49.299088,5.395,0.0,0.0
VQ6WK40,3.0,4,6,13,47.338547,5.695,0.0,0.0
VQ6WK40,3.0,4,6,14,45.820564,6.1800003,0.0,0.0
VQ6WK40,3.0,4,6,15,44.522167,6.445,0.0,0.0
VQ6WK40,3.0,4,6,16,46.821716,5.29,0.0,0.0
VQ6WK40,3.0,4,6,17,47.451176,5.13,0.0,0.0
VQ6WK40,3.0,4,6,18,47.15022,5.46,0.0,0.0
VQ6WK40,3.0,4,6,19,44.653706,6.0,0.0244,0.0
VQ6WK40,3.0,4,6,20,44.786514,5.5950003,0.0244,0.0
VQ6WK40,3.0,4,6,21,45.47557,5.8,0.0244,0.0
VQ6WK40,3.0,4,6,22,46.305733,4.925,0.0,0.0
VQ6WK40,3.0,4,6,23,48.62213,3.7649999,0.0,0.0
VQ6WK40,3.0,4,0,0,54.98787,2.275,0.0,0.0
VQ6WK40,3.0,4,0,1,54.820457,1.615,0.0,0.0
VQ6WK40,3.0,4,0,2,58.037395,0.955,0.0,0.0
VQ6WK40,3.0,4,0,3,59.98358,0.615,0.0,0.0
VQ6WK40,3.0,4,0,4,56.06589,0.47500002,0.0,0.0
VQ6WK40,3.0,4,0,5,55.960094,0.65999997,0.0,0.0
VQ6WK40,3.0,4,0,6,54.529877,1.085,0.0,0.0
VQ6WK40,3.0,4,0,7,51.84185,2.1399999,0.0,0.0
VQ6WK40,3.0,4,0,8,48.676987,3.565,0.439,0.0
VQ6WK40,3.0,4,0,9,48.123924,3.875,0.4878,0.0
VQ6WK40,3.0,4,0,10,47.82617,4.86,0.6341,0.0
VQ6WK40,3.0,4,0,11,46.315403,5.495,0.0,0.0
VQ6WK40,3.0,4,0,12,48.718987,4.82,0.0,0.0
VQ6WK40,3.0,4,0,13,48.35784,5.03,0.0,0.0
VQ6WK40,3.0,4,0,14,46.028915,6.0499997,0.0244,0.0
VQ6WK40,3.0,4,0,15,44.181732,6.9500003,0.0732,0.0
VQ6WK40,3.0,4,0,16,45.229595,6.425,0.0976,0.0
VQ6WK40,3.0,4,0,17,44.98157,6.04,0.122,0.0
VQ6WK40,3.0,4,0,18,45.97151,5.905,0.5122,0.0
VQ6WK40,3.0,4,0,19,45.10112,5.585,0.7805,0.0
VQ6WK40,3.0,4,0,20,43.801445,5.61,0.3171,0.0
VQ6WK40,3.0,4,0,21,43.48543,5.4700003,0.0,0.0
VQ6WK40,3.0,4,0,22,46.966625,5.145,0.0,0.0
VQ6WK40,3.0,4,0,23,48.364197,3.85,0.0,0.0
VQ6WK40,3.0,4,1,0,51.488068,2.605,0.0,0.0
VQ6WK40,3.0,4,1,1,52.513412,2.0,0.0,0.0
VQ6WK40,3.0,4,1,2,57.24531,1.19,0.0,0.0
VQ6WK40,3.0,4,1,3,58.05,0.95500004,0.0,0.0
VQ6WK40,3.0,4,1,4,58.457054,0.77,0.0,0.0
VQ6WK40,3.0,4,1,5,55.51143,0.645,0.0,0.0
VQ6WK40,3.0,4,1,6,54.927895,1.015,0.0,0.0
VQ6WK40,3.0,4,1,7,52.230934,2.245,0.0,0.0
VQ6WK40,3.0,4,1,8,48.680874,4.215,0.5122,0.0
VQ6WK40,3.0,4,1,9,48.031326,4.8450003,0.5122,0.0
VQ6WK40,3.0,4,1,10,42.611813,6.925,0.5854,0.0879
VQ6WK40,3.0,4,1,11,43.7254,7.3450003,0.0,0.0
VQ6WK40,3.0,4,1,12,43.615253,6.96,0.0,0.0
VQ6WK40,3.0,4,1,13,46.91084,5.63,0.0,0.0
VQ6WK40,3.0,4,1,14,43.006283,6.9849997,0.0244,0.0788
VQ6WK40,3.0,4,1,15,43.77551,7.7700005,0.0488,0.0
VQ6WK40,3.0,4,1,16,42.024,7.815,0.0488,0.1384
VQ6WK40,3.0,4,1,17,44.523026,7.21,0.122,0.0
VQ6WK40,3.0,4,1,18,44.903175,7.34,0.561,0.0
VQ6WK40,3.0,4,1,19,43.596916,6.8900003,0.6585,0.0
VQ6WK40,3.0,4,1,20,43.362507,6.28,0.3902,0.0
VQ6WK40,3.0,4,1,21,44.391407,6.015,0.0244,0.0
VQ6WK40,3.0,4,1,22,44.7876,5.96,0.0,0.0
VQ6WK40,3.0,4,1,23,48.38738,3.75,0.0,0.0
VQ6WK40,3.0,4,2,0,50.541725,2.24,0.0,0.0
VQ6WK40,3.0,4,2,1,55.160263,1.4499999,0.0,0.0
VQ6WK40,3.0,4,2,2,57.098484,0.865,0.0,0.0
VQ6WK40,3.0,4,2,3,56.967144,0.62,0.0,0.0
VQ6WK40,3.0,4,2,4,60.208824,0.551794870513,0.0,0.0
VQ6WK40,3.0,4,2,5,54.636143,0.555,0.0,0.0
VQ6WK40,3.0,4,2,6,51.718655,1.49,0.0,0.0
VQ6WK40,3.0,4,2,7,49.604908,2.615,0.0,0.0
VQ6WK40,3.0,4,2,8,37.9393142051,11.8879488462,0.3415,0.4094
VQ6WK40,3.0,4,2,9,41.03731,12.32,0.6098,0.3366
VQ6WK40,3.0,4,2,10,40.962894,10.235001,0.561,0.2601
VQ6WK40,3.0,4,2,11,43.651337,8.505,0.0976,0.0
VQ6WK40,3.0,4,2,12,45.12694,7.2300005,0.0,0.0
VQ6WK40,3.0,4,2,13,44.333057,7.74,0.0,0.0
VQ6WK40,3.0,4,2,14,44.245384,7.715,0.0,0.0
VQ6WK40,3.0,4,2,15,37.05609,11.684999,0.0976,0.4272
VQ6WK40,3.0,4,2,16,41.285847,8.57,0.0976,0.1881
VQ6WK40,3.0,4,2,17,38.43946,11.13,0.122,0.3664
VQ6WK40,3.0,4,2,18,39.446934,10.76,0.4634,0.3235
VQ6WK40,3.0,4,2,19,36.21792,12.275,0.8293,0.4735
VQ6WK40,3.0,4,2,20,34.70558,11.325,0.5122,0.4812
VQ6WK40,3.0,4,2,21,35.754284,7.36,0.0488,0.3016
VQ6WK40,3.0,4,2,22,39.22133,6.35,0.0,0.1638
VQ6WK40,3.0,4,2,23,46.370552,5.085,0.0,0.0
VQ6WK40,3.0,4,3,0,50.892616,2.115,0.0,0.0
VQ6WK40,3.0,4,3,1,53.287735,1.59,0.0,0.0
VQ6WK40,3.0,4,3,2,54.27677,0.83500004,0.0,0.0
VQ6WK40,3.0,4,3,3,60.733418,0.515,0.0,0.0
VQ6WK40,3.0,4,3,4,59.275005,0.595,0.0,0.0
VQ6WK40,3.0,4,3,5,57.90907,0.53,0.0,0.0
VQ6WK40,3.0,4,3,6,49.52084,1.5,0.0,0.0
VQ6WK40,3.0,4,3,7,46.628155,5.4849997,0.0,0.0
VQ6WK40,3.0,4,3,8,38.984985,11.16,0.5854,0.3519
VQ6WK40,3.0,4,3,9,41.070736,11.32,0.561,0.2979
VQ6WK40,3.0,4,3,10,37.43904,11.945,0.7805,0.4259
VQ6WK40,3.0,4,3,11,38.731174,12.255,0.0,0.4005
VQ6WK40,3.0,4,3,12,41.084526,10.905,0.0,0.2819
VQ6WK40,3.0,4,3,13,47.23635,6.85,0.0,0.0
VQ6WK40,3.0,4,3,14,41.67182,9.235,0.0244,0.202
VQ6WK40,3.0,4,3,15,40.916016,9.3949995,0.0244,0.2298
VQ6WK40,3.0,4,3,16,37.90315,11.245001,0.0732,0.3862
VQ6WK40,3.0,4,3,17,39.848446,9.719999,0.0,0.2728
VQ6WK40,3.0,4,3,18,38.160484,11.860001,0.4146,0.402
VQ6WK40,3.0,4,3,19,38.360325,11.0,0.6098,0.3638
VQ6WK40,3.0,4,3,20,40.812355,8.559999,0.1951,0.2013
VQ6WK40,3.0,4,3,21,41.945477,7.505,0.0,0.1289
VQ6WK40,3.0,4,3,22,47.51027,5.43,0.0,0.0
VQ6WK40,3.0,4,3,23,47.885315,4.525,0.0,0.0
VQ6WK40,4.0,3,4,0,50.59922,2.7,0.0,0.0
VQ6WK40,4.0,3,4,1,51.447014,1.64,0.0,0.0
VQ6WK40,4.0,3,4,2,53.416096,1.22,0.0,0.0
VQ6WK40,4.0,3,4,3,52.42164,0.785,0.0,0.0
VQ6WK40,4.0,3,4,4,54.26161,0.61,0.0,0.0
VQ6WK40,4.0,3,4,5,54.443283,0.925,0.0,0.0
VQ6WK40,4.0,3,4,6,52.410255,1.545,0.0,0.0
VQ6WK40,4.0,3,4,7,46.907616,5.1150002,0.0,0.0
VQ6WK40,4.0,3,4,8,31.223007,19.895,0.9268,0.7678
VQ6WK40,4.0,3,4,9,32.54665,20.365002,0.9268,0.7347
VQ6WK40,4.0,3,4,10,41.611004,12.59,0.9268,0.0
VQ6WK40,4.0,3,4,11,39.96857,12.975,0.9268,0.2723
VQ6WK40,4.0,3,4,12,38.91005,13.615,0.9756,0.3268
VQ6WK40,4.0,3,4,13,39.00621,13.450001,0.9756,0.3189
VQ6WK40,4.0,3,4,14,40.613045,12.610001,0.878,0.2398
VQ6WK40,4.0,3,4,15,39.3088,12.9,0.9512,0.2932
VQ6WK40,4.0,3,4,16,41.57007,12.135,0.9756,0.0
VQ6WK40,4.0,3,4,17,38.35041,14.5199995,0.9756,0.3713
VQ6WK40,4.0,3,4,18,30.644348,21.075,0.9756,0.8205
VQ6WK40,4.0,3,4,19,34.916336,16.89,0.9756,0.5563
VQ6WK40,4.0,3,4,20,37.6611,12.305,0.9268,0.3342
VQ6WK40,4.0,3,4,21,40.892014,10.355,0.9756,0.1679
VQ6WK40,4.0,3,4,22,42.158707,9.285,0.9268,0.0
VQ6WK40,4.0,3,4,23,45.142216,6.38,0.2927,0.0
VQ6WK40,4.0,3,5,0,49.08127,3.7800002,0.0,0.0
VQ6WK40,4.0,3,5,1,52.10748,2.13,0.0,0.0
VQ6WK40,4.0,3,5,2,51.65004,1.9350001,0.0,0.0
VQ6WK40,4.0,3,5,3,54.6686,1.245,0.0,0.0
VQ6WK40,4.0,3,5,4,54.707233,0.995,0.0,0.0
VQ6WK40,4.0,3,5,5,53.2319,1.325,0.0,0.0
VQ6WK40,4.0,3,5,6,51.949703,1.8499999,0.0,0.0
VQ6WK40,4.0,3,5,7,51.399925,3.505,0.0,0.0
VQ6WK40,4.0,3,5,8,49.21362,5.5299997,0.0732,0.0
VQ6WK40,4.0,3,5,9,45.362747,8.425,0.1463,0.0
VQ6WK40,4.0,3,5,10,40.345272,11.485001,0.7561,0.2181
VQ6WK40,4.0,3,5,11,41.537,10.775,0.9268,0.0
VQ6WK40,4.0,3,5,12,41.37332,10.67,0.9512,0.1598
VQ6WK40,4.0,3,5,13,38.506653,11.555,0.9756,0.284
VQ6WK40,4.0,3,5,14,38.268593,13.165,0.9756,0.3368
VQ6WK40,4.0,3,5,15,41.206642,11.26,1.0,0.1819
VQ6WK40,4.0,3,5,16,42.36997,9.58,0.9024,0.0
VQ6WK40,4.0,3,5,17,40.594048,11.049999,0.9512,0.1974
VQ6WK40,4.0,3,5,18,38.69512,11.545,0.9756,0.2772
VQ6WK40,4.0,3,5,19,39.85585,9.91,0.9512,0.1917
VQ6WK40,4.0,3,5,20,43.633827,6.9300003,0.8049,0.0
VQ6WK40,4.0,3,5,21,45.829998,5.725,0.7073,0.0
VQ6WK40,4.0,3,5,22,43.716454,6.67,0.561,0.0
VQ6WK40,4.0,3,5,23,42.255875,5.48,0.9024,0.0
VQ6WK40,4.0,3,6,0,50.897717,2.825,0.0,0.0
VQ6WK40,4.0,3,6,1,50.837902,1.98,0.0,0.0
VQ6WK40,4.0,3,6,2,53.641487,1.295,0.0,0.0
VQ6WK40,4.0,3,6,3,52.35643,0.815,0.0,0.0
VQ6WK40,4.0,3,6,4,55.909496,0.90500003,0.0,0.0
VQ6WK40,4.0,3,6,5,53.5493529143,0.865,0.0,0.0
VQ6WK40,4.0,3,6,6,52.229866,1.4,0.0,0.0
VQ6WK40,4.0,3,6,7,53.370396,2.4,0.0,0.0
VQ6WK40,4.0,3,6,8,52.295765,3.615,0.0,0.0
VQ6WK40,4.0,3,6,9,48.86096,5.86,0.0,0.0
VQ6WK40,4.0,3,6,10,47.22914,7.165,0.0244,0.0
VQ6WK40,4.0,3,6,11,45.78941,7.5950003,0.0488,0.0
VQ6WK40,4.0,3,6,12,44.56064,8.599999,0.5854,0.0
VQ6WK40,4.0,3,6,13,42.24814,8.764999,0.561,0.0
VQ6WK40,4.0,3,6,14,43.901478,8.34,0.4634,0.0
VQ6WK40,4.0,3,6,15,42.952175,8.73,0.6585,0.0
VQ6WK40,4.0,3,6,16,42.971615,8.1,0.7317,0.0
VQ6WK40,4.0,3,6,17,45.33026,6.95,0.6585,0.0
VQ6WK40,4.0,3,6,18,43.69039,8.1,0.878,0.0
VQ6WK40,4.0,3,6,19,42.22469,7.895,0.8537,0.0
VQ6WK40,4.0,3,6,20,43.383034,6.5299997,0.8293,0.0
VQ6WK40,4.0,3,6,21,43.86237,5.8,0.8293,0.0
VQ6WK40,4.0,3,6,22,45.126923,5.6,0.2195,0.0
VQ6WK40,4.0,3,6,23,44.267315,4.425,0.2195,0.0
VQ6WK40,4.0,3,0,0,50.41349,2.89,0.0,0.0
VQ6WK40,4.0,3,0,1,51.343613,1.795,0.0,0.0
VQ6WK40,4.0,3,0,2,53.76192,1.185,0.0,0.0
VQ6WK40,4.0,3,0,3,54.3557,0.88,0.0,0.0
VQ6WK40,4.0,3,0,4,51.7150835789,0.62,0.0,0.0
VQ6WK40,4.0,3,0,5,52.838062,0.89,0.0,0.0
VQ6WK40,4.0,3,0,6,54.7567,1.1850001,0.0,0.0
VQ6WK40,4.0,3,0,7,52.611423,2.425,0.0,0.0
VQ6WK40,4.0,3,0,8,52.053974,3.46,0.9268,0.0
VQ6WK40,4.0,3,0,9,49.773026,4.6099997,0.9024,0.0
VQ6WK40,4.0,3,0,10,50.239742,5.61,0.9024,0.0
VQ6WK40,4.0,3,0,11,46.847267,7.2650003,0.7561,0.0
VQ6WK40,4.0,3,0,12,45.69619,8.049999,0.9268,0.0
VQ6WK40,4.0,3,0,13,45.476917,7.4449997,0.9756,0.0
VQ6WK40,4.0,3,0,14,45.935432,7.4,0.7561,0.0
VQ6WK40,4.0,3,0,15,44.44052,7.84,0.878,0.0
VQ6WK40,4.0,3,0,16,46.233337,7.4300003,0.9268,0.0
VQ6WK40,4.0,3,0,17,41.8712,8.27,1.0,0.0
VQ6WK40,4.0,3,0,18,41.083824,9.165,1.0,0.1284
VQ6WK40,4.0,3,0,19,40.674465,7.515,1.0,0.0971
VQ6WK40,4.0,3,0,20,42.529926,6.455,1.0,0.0
VQ6WK40,4.0,3,0,21,43.868984,6.0950003,0.8537,0.0
VQ6WK40,4.0,3,0,22,46.307224,5.355,0.6829,0.0
VQ6WK40,4.0,3,0,23,44.86305,4.3849998,0.0,0.0
VQ6WK40,4.0,3,1,0,50.208744,2.555,0.0,0.0
VQ6WK40,4.0,3,1,1,51.17684,1.9000001,0.0,0.0
VQ6WK40,4.0,3,1,2,54.533142,1.185,0.0,0.0
VQ6WK40,4.0,3,1,3,55.72596,0.99,0.0,0.0
VQ6WK40,4.0,3,1,4,54.439373,0.655,0.0,0.0
VQ6WK40,4.0,3,1,5,51.964855,0.71999997,0.0,0.0
VQ6WK40,4.0,3,1,6,52.055443,1.16,0.0,0.0
VQ6WK40,4.0,3,1,7,50.507248,2.45,0.0,0.0
VQ6WK40,4.0,3,1,8,53.687405,3.1750002,0.9512,0.0
VQ6WK40,4.0,3,1,9,51.298172,4.7,0.9512,0.0
VQ6WK40,4.0,3,1,10,47.001785,6.76,0.9024,0.0
VQ6WK40,4.0,3,1,11,44.67278,8.75,0.878,0.0
VQ6WK40,4.0,3,1,12,41.59,10.885,0.9268,0.0
VQ6WK40,4.0,3,1,13,42.677265,9.625,0.9512,0.0
VQ6WK40,4.0,3,1,14,42.316135,10.235,0.8537,0.0
VQ6WK40,4.0,3,1,15,41.04499,10.565,0.9268,0.1683
VQ6WK40,4.0,3,1,16,41.761185,9.755,0.9512,0.0
VQ6WK40,4.0,3,1,17,44.839676,8.825,0.9512,0.0
VQ6WK40,4.0,3,1,18,39.27527,11.42,0.9756,0.2536
VQ6WK40,4.0,3,1,19,38.433083,9.98,0.9756,0.2432
VQ6WK40,4.0,3,1,20,43.856693,7.62,0.9268,0.0
VQ6WK40,4.0,3,1,21,43.78965,7.18,0.878,0.0
VQ6WK40,4.0,3,1,22,46.483086,5.435,0.8293,0.0
VQ6WK40,4.0,3,1,23,44.27307,4.31,0.0,0.0
VQ6WK40,4.0,3,2,0,51.16745,2.495,0.0,0.0
VQ6WK40,4.0,3,2,1,51.904903,1.4150001,0.0,0.0
VQ6WK40,4.0,3,2,2,52.583992,1.14,0.0,0.0
VQ6WK40,4.0,3,2,3,52.51842,0.745,0.0,0.0
VQ6WK40,4.0,3,2,4,52.642,0.625,0.0,0.0
VQ6WK40,4.0,3,2,5,51.462563,0.84499997,0.0,0.0
